datetime,par,par_wm2,rh,ws1_met_fixed,ws1_for_fixed,tair1_for_fixed,canT_fixed,Sin,canLin,prec,swe,st5cm
2011-10-01 00:00:00,0.0,0.0,30.53,1.049,1.049,12.39,12.39,0.0,376.9462686818675,0.0,0.0,10.4
2011-10-01 01:00:00,0.0,0.0,30.89,1.028,1.028,12.235,12.235,0.0,376.12846220801936,0.0,0.0,10.25
2011-10-01 02:00:00,0.0,0.0,31.09,1.534,1.534,12.2,12.2,0.0,375.94398054839417,0.0,0.0,10.05
2011-10-01 03:00:00,0.0015,0.0003267203727272727,31.43,1.4255,1.4255,12.15,12.15,0.0006835154241156332,375.680553051768,0.0,0.0,9.850000000000001
2011-10-01 04:00:00,0.0015,0.0003267203727272727,34.61,2.1710000000000003,2.1710000000000003,11.675,11.675,0.0006835154241156332,373.18489086331317,0.0,2.54,9.75
2011-10-01 05:00:00,0.0005,0.0001089067909090909,40.290000000000006,1.8940000000000001,1.8940000000000001,10.81,10.81,0.00022783847470521108,368.6721213982226,0.0,2.54,9.6
2011-10-01 06:00:00,1.992,0.43388465498181805,41.685,1.1760000000000002,1.1760000000000002,10.370000000000001,10.370000000000001,0.9077084832255607,366.3923765128237,0.0,2.54,9.5
2011-10-01 07:00:00,39.115,8.51977825281818,42.305,1.0835,1.0835,10.54,10.54,17.82380387618866,367.27192994862804,0.0,2.54,9.35
2011-10-01 08:00:00,73.57,16.02454521436363,42.7,0.962,0.962,10.955,10.955,33.52415316812475,369.42572637696423,0.0,2.54,9.25
2011-10-01 09:00:00,317.9,69.24293766,42.14,0.9410000000000001,0.9410000000000001,12.395,12.395,144.85970221757321,376.9726717195979,0.0,2.54,9.3
2011-10-01 10:00:00,1115.5,242.97105051818176,36.485,1.7854999999999999,1.7854999999999999,14.379999999999999,14.379999999999999,508.3076370673258,387.56476369114375,0.0,2.54,9.45
2011-10-01 11:00:00,1344.5,292.8503607545454,35.0,1.9025,1.9025,15.535,15.535,612.6576584823125,393.8297343346232,0.0,2.54,9.7
2011-10-01 12:00:00,1405.0,306.0280824545454,32.019999999999996,2.8760000000000003,2.8760000000000003,15.955,15.955,640.2261139216431,396.1266297211652,0.0,2.54,10.05
2011-10-01 13:00:00,835.15,181.90701285545447,34.185,2.444,2.444,14.844999999999999,14.844999999999999,380.5586043001139,390.07796599541103,0.0,0.0,10.45
2011-10-01 14:00:00,1189.0,258.9803487818181,32.105000000000004,2.665,2.665,16.03,16.03,541.7998928489918,396.53784447212445,0.0,0.0,10.8
2011-10-01 15:00:00,918.5,200.06177489999993,33.849999999999994,2.7475,2.7475,15.425,15.425,418.53927803347267,393.22982070585346,0.0,0.0,11.1
2011-10-01 16:00:00,359.95,78.40199877545453,37.185,2.3225,2.3225,14.165,14.165,164.02091794028144,386.4068600286842,0.0,0.0,11.3
2011-10-01 17:00:00,82.80499999999999,18.03605364245454,41.425,1.82,1.82,12.605,12.605,37.73232979593,378.08285238082163,0.0,0.0,11.25
2011-10-01 18:00:00,8.917,1.9422437090727267,52.795,2.1395,2.1395,10.844999999999999,10.844999999999999,4.0632713578927335,368.8539203856234,0.0,0.0,11.149999999999999
2011-10-01 19:00:00,0.0025,0.0005445339545454544,47.989999999999995,1.6005,1.6005,10.739999999999998,10.739999999999998,0.0011391923735260552,368.3087250412195,0.0,0.0,11.0
2011-10-01 20:00:00,0.0025,0.0005445339545454544,44.58,1.51,1.51,10.809999999999999,10.809999999999999,0.0011391923735260552,368.6721213982226,0.0,0.0,10.75
2011-10-01 21:00:00,0.0005,0.0001089067909090909,46.754999999999995,0.9285000000000001,0.9285000000000001,10.335,10.335,0.00022783847470521108,366.21148826824844,0.0,0.0,10.600000000000001
2011-10-01 22:00:00,0.002,0.0004356271636363636,47.375,1.021,1.021,10.17,10.17,0.0009113538988208443,365.35963139614114,0.0,0.0,10.399999999999999
2011-10-01 23:00:00,0.0005,0.0001089067909090909,49.3,1.248,1.248,9.925,9.925,0.00022783847470521108,364.09749575613574,0.0,0.0,10.15
2011-10-02 00:00:00,0.0015,0.0003267203727272727,51.385,1.749,1.749,9.905000000000001,9.905000000000001,0.0006835154241156332,363.9946088432278,0.0,0.0,10.0
2011-10-02 01:00:00,0.002,0.0004356271636363636,52.790000000000006,1.549,1.549,9.635,9.635,0.0009113538988208443,362.6077686157995,0.0,0.0,9.850000000000001
2011-10-02 02:00:00,0.001,0.0002178135818181818,54.785,1.8505,1.8505,9.36,9.36,0.00045567694941042215,361.1993237163069,0.0,0.0,9.7
2011-10-02 03:00:00,0.0025,0.0005445339545454544,56.3,1.9180000000000001,1.9180000000000001,9.16,9.16,0.0011391923735260552,360.17758022040556,0.0,0.0,9.55
2011-10-02 04:00:00,0.0,0.0,57.82,1.595,1.595,8.815000000000001,8.815000000000001,0.0,358.4201693110756,0.0,0.0,9.45
2011-10-02 05:00:00,0.001,0.0002178135818181818,59.985,1.6715,1.6715,8.52,8.52,0.00045567694941042215,356.9225631153731,0.0,0.0,9.3
2011-10-02 06:00:00,1.781,0.3879259892181817,62.004999999999995,1.728,1.728,8.23,8.23,0.8115606468999618,355.4549194182492,0.0,0.0,9.2
2011-10-02 07:00:00,38.39,8.361863405999998,62.370000000000005,1.9765000000000001,1.9765000000000001,8.3,8.3,17.493438087866103,355.8087630578748,0.0,0.0,9.05
2011-10-02 08:00:00,68.86,14.998643243999998,59.575,2.093,2.093,8.82,8.82,31.377914736401667,358.4455930128158,0.0,0.0,9.0
2011-10-02 09:00:00,466.8,101.67537999272726,51.69,2.2590000000000003,2.2590000000000003,10.525,10.525,212.70999998478504,367.1942586591361,0.0,0.0,8.95
2011-10-02 10:00:00,1190.0,259.1981623636363,42.315,2.332,2.332,12.52,12.52,542.2555697984022,377.6331985699162,0.0,0.0,9.1
2011-10-02 11:00:00,797.9,173.79345693272722,42.585,2.24,2.24,12.620000000000001,12.620000000000001,363.58463793457577,378.16224471828656,0.0,0.0,9.4
